time_stamp,can518501x,can518501y,can518501z
2017-04-08 22:30:00,550.4131,0.0626,168.2131
2017-04-08 22:40:00,550.4123,0.0652,168.2121
2017-04-08 22:50:00,550.4108,0.0671,168.2161
2017-04-08 23:00:00,550.4101,0.0664,168.2131
2017-04-08 23:10:00,550.4098,0.0646,168.2101
2017-04-08 23:20:00,550.4128,0.0655,168.2121
2017-04-08 23:30:00,550.4114,0.0668,168.2241
2017-04-08 23:40:00,550.4143,0.0677,168.2161
2017-04-08 23:50:00,550.4161,0.0655,168.2071
2017-04-09 00:00:00,550.4143,0.0629,168.2011
2017-04-09 00:10:00,550.4095,0.0664,168.2121
2017-04-09 00:20:00,550.4058,0.0661,168.2141
2017-04-09 00:30:00,550.4085,0.0639,168.2091
2017-04-09 00:40:00,550.4088,0.0644,168.2081
2017-04-09 00:50:00,550.4083,0.065,168.2081
2017-04-09 01:00:00,550.4035,0.0639,168.2091
2017-04-09 01:10:00,550.4043,0.065,168.2091
2017-04-09 01:20:00,550.4056,0.0675,168.1961
2017-04-09 01:30:00,550.4076,0.0681,168.2031
2017-04-09 01:40:00,550.4097,0.0661,168.2031
2017-04-09 01:50:00,550.413,0.0624,168.2051
2017-04-09 02:00:00,550.4113,0.0633,168.2061
2017-04-09 02:10:00,550.4094,0.0654,168.2101
2017-04-09 02:20:00,550.4098,0.067,168.2101
2017-04-09 02:30:00,550.4086,0.0671,168.2091
2017-04-09 02:40:00,550.4057,0.0678,168.2071
2017-04-09 02:50:00,550.4041,0.0613,168.2061
2017-04-09 03:00:00,550.4059,0.0607,168.2051
2017-04-09 03:10:00,550.4092,0.0623,168.2051
2017-04-09 03:20:00,550.41,0.0623,168.2041
2017-04-09 03:30:00,550.4077,0.0637,168.2021
2017-04-09 03:40:00,550.4071,0.0635,168.2081
2017-04-09 03:50:00,550.408,0.0628,168.2051
2017-04-09 04:00:00,550.4067,0.0649,168.2071
2017-04-09 04:10:00,550.4069,0.065,168.2041
2017-04-09 04:20:00,550.4066,0.0622,168.2121
2017-04-09 04:30:00,550.4045,0.062,168.2161
2017-04-09 04:40:00,550.4028,0.0634,168.2071
2017-04-09 04:50:00,550.4051,0.0632,168.2041
2017-04-09 05:00:00,550.4061,0.062,168.2061
2017-04-09 05:10:00,550.4046,0.0596,168.2111
2017-04-09 05:20:00,550.405,0.061,168.2131
2017-04-09 05:30:00,550.4054,0.0632,168.2131
2017-04-09 05:40:00,550.4037,0.0628,168.2081
2017-04-09 05:50:00,550.4059,0.0638,168.2071
2017-04-09 06:00:00,550.4051,0.0657,168.2071
2017-04-09 06:10:00,550.408,0.0657,168.2111
2017-04-09 06:20:00,550.4093,0.0627,168.2121
2017-04-09 06:50:00,550.4002,0.064,168.2111
2017-04-09 07:00:00,550.3978,0.0634,168.2141
2017-04-09 07:10:00,550.3956,0.0629,168.2181
2017-04-09 07:20:00,550.397,0.0627,168.2151
2017-04-09 07:30:00,550.3958,0.0658,168.2101
2017-04-09 07:40:00,550.3927,0.0647,168.2111
2017-04-09 07:50:00,550.3936,0.0648,168.2101
2017-04-09 08:00:00,550.3961,0.0645,168.2121
2017-04-09 08:10:00,550.3956,0.0585,168.2091
2017-04-09 08:20:00,550.3942,0.0583,168.2141
2017-04-09 08:30:00,550.3965,0.0605,168.2211
2017-04-09 08:40:00,550.3961,0.0629,168.2181
2017-04-09 08:50:00,550.3938,0.0624,168.2161
2017-04-09 09:00:00,550.3939,0.0643,168.2181
2017-04-09 09:10:00,550.4,0.0616,168.2191
2017-04-09 09:20:00,550.3922,0.0649,168.2121
2017-04-09 09:30:00,550.3955,0.067,168.2231
2017-04-09 09:40:00,550.3975,0.0646,168.2171
2017-04-09 09:50:00,550.3917,0.0642,168.2191
2017-04-09 10:00:00,550.3925,0.0588,168.2181
2017-04-09 10:10:00,550.3988,0.0604,168.2171
2017-04-09 10:20:00,550.4,0.0616,168.2211
2017-04-09 10:30:00,550.3971,0.0601,168.2251
2017-04-09 10:40:00,550.3889,0.0605,168.2221
2017-04-09 10:50:00,550.3853,0.0584,168.2261
2017-04-09 11:00:00,550.3862,0.0594,168.2241
2017-04-09 11:10:00,550.3895,0.0557,168.2291
2017-04-09 11:20:00,550.3933,0.0572,168.2321
2017-04-09 11:30:00,550.3907,0.0547,168.2311
2017-04-09 11:40:00,550.3841,0.0588,168.2271
2017-04-09 11:50:00,550.3848,0.0624,168.2221
2017-04-09 12:00:00,550.3849,0.0595,168.2121
2017-04-09 12:10:00,550.3855,0.0534,168.2161
2017-04-09 12:20:00,550.3861,0.0467,168.2351
2017-04-09 12:30:00,550.3865,0.0584,168.2221
2017-04-09 12:40:00,550.3791,0.0608,168.2521
2017-04-09 12:50:00,550.3902,0.0582,168.2191
2017-04-09 13:00:00,550.4018,0.0608,168.2151
2017-04-09 13:10:00,550.3913,0.0566,168.2231
2017-04-09 13:20:00,550.3969,0.0552,168.2191
2017-04-09 13:30:00,550.3926,0.0584,168.2211
2017-04-09 13:40:00,550.3827,0.0577,168.2181
2017-04-09 13:50:00,550.3982,0.0528,168.2321
2017-04-09 14:00:00,550.3946,0.0593,168.2331
2017-04-09 14:10:00,550.3941,0.051,168.2291
2017-04-09 14:20:00,550.3994,0.059,168.2221
2017-04-09 14:30:00,550.3982,0.0573,168.2331
2017-04-09 14:40:00,550.4025,0.0554,168.2221
2017-04-09 14:50:00,550.4026,0.0535,168.2321
2017-04-09 15:00:00,550.4037,0.0614,168.2281
2017-04-09 15:10:00,550.4016,0.0556,168.2221
2017-04-09 15:20:00,550.3981,0.057,168.2251
2017-04-09 15:30:00,550.4023,0.0585,168.2261
2017-04-09 15:40:00,550.4015,0.0653,168.2271
2017-04-09 15:50:00,550.3983,0.0603,168.2291
2017-04-09 16:00:00,550.4059,0.0613,168.2251
2017-04-09 16:10:00,550.4079,0.063,168.2201
2017-04-09 16:20:00,550.4031,0.0585,168.2241
2017-04-09 16:30:00,550.4052,0.0559,168.2141
2017-04-09 16:40:00,550.4055,0.0593,168.2121
2017-04-09 16:50:00,550.4028,0.0634,168.2231
2017-04-09 17:00:00,550.4065,0.0637,168.2241
2017-04-09 17:10:00,550.4068,0.0626,168.2131
2017-04-09 17:20:00,550.4065,0.0603,168.2101
2017-04-09 17:30:00,550.4074,0.0633,168.2131
2017-04-09 17:40:00,550.4094,0.0641,168.2081
2017-04-09 17:50:00,550.4058,0.0644,168.2081
2017-04-09 18:00:00,550.4087,0.0624,168.2091
2017-04-09 18:10:00,550.4127,0.0618,168.2141
2017-04-09 18:20:00,550.4128,0.061,168.2141
2017-04-09 18:30:00,550.4148,0.0644,168.2121
2017-04-09 18:40:00,550.4085,0.0648,168.2151
2017-04-09 18:50:00,550.4101,0.0651,168.2121
2017-04-09 19:00:00,550.4112,0.0645,168.2101
2017-04-09 19:10:00,550.4108,0.0645,168.2081
2017-04-09 19:20:00,550.4137,0.065,168.2081
2017-04-09 19:30:00,550.4153,0.0639,168.2021
2017-04-09 19:40:00,550.4124,0.0656,168.2081
2017-04-09 19:50:00,550.4131,0.0654,168.2111
2017-04-09 20:00:00,550.409,0.0652,168.2121
2017-04-09 20:10:00,550.411,0.0661,168.2111
2017-04-09 20:20:00,550.4129,0.0662,168.2091
2017-04-09 20:30:00,550.4145,0.065,168.2101
2017-04-09 20:40:00,550.419,0.0652,168.2111
2017-04-09 20:50:00,550.4151,0.0614,168.2091
2017-04-09 21:00:00,550.4136,0.0648,168.2131
2017-04-09 21:10:00,550.4153,0.0648,168.2121
2017-04-09 21:20:00,550.4155,0.0631,168.2101
2017-04-09 21:30:00,550.4135,0.0625,168.2061
2017-04-09 21:40:00,550.4124,0.0625,168.2071
2017-04-09 21:50:00,550.4108,0.0636,168.2031
2017-04-09 22:00:00,550.4138,0.0635,168.2061
2017-04-09 22:10:00,550.4115,0.0639,168.2131
2017-04-09 22:20:00,550.4128,0.0621,168.2131
2017-04-09 22:30:00,550.4124,0.0624,168.2121
2017-04-09 22:40:00,550.4118,0.0655,168.2111
2017-04-09 22:50:00,550.4123,0.067,168.2091
2017-04-09 23:00:00,550.4124,0.0654,168.2111
2017-04-09 23:10:00,550.412,0.0629,168.2071
2017-04-09 23:20:00,550.413,0.063,168.2131
2017-04-09 23:30:00,550.4099,0.0615,168.2181
2017-04-09 23:40:00,550.4122,0.0629,168.2151
2017-04-09 23:50:00,550.4122,0.0598,168.2091
2017-04-10 00:00:00,550.4097,0.0598,168.2101
2017-04-10 00:10:00,550.4115,0.064,168.2171
2017-04-10 00:20:00,550.4113,0.0622,168.2121
2017-04-10 00:30:00,550.4121,0.0619,168.2121
2017-04-10 00:40:00,550.4127,0.0633,168.2101
2017-04-10 00:50:00,550.4128,0.0648,168.2071
2017-04-10 01:00:00,550.4116,0.0639,168.2111
2017-04-10 01:10:00,550.4076,0.0652,168.2091
2017-04-10 01:20:00,550.408,0.0664,168.2101
2017-04-10 01:30:00,550.4109,0.0672,168.2121
2017-04-10 01:40:00,550.4125,0.0625,168.2091
2017-04-10 01:50:00,550.4135,0.0618,168.2121
2017-04-10 02:00:00,550.4141,0.0619,168.2121
2017-04-10 02:10:00,550.4128,0.0607,168.2161
2017-04-10 02:20:00,550.4109,0.0626,168.2171
2017-04-10 02:30:00,550.4069,0.0657,168.2181
2017-04-10 02:40:00,550.4082,0.0652,168.2151
2017-04-10 02:50:00,550.4072,0.0603,168.2111
2017-04-10 03:00:00,550.4087,0.063,168.2071
2017-04-10 03:10:00,550.4078,0.0637,168.2071
2017-04-10 03:20:00,550.4075,0.0636,168.2121
2017-04-10 03:30:00,550.4108,0.0627,168.2131
2017-04-10 03:40:00,550.4082,0.0635,168.2101
2017-04-10 03:50:00,550.4122,0.063,168.2021
2017-04-10 04:00:00,550.4071,0.0664,168.2061
2017-04-10 04:10:00,550.4059,0.063,168.2081
2017-04-10 04:20:00,550.409,0.0605,168.2061
2017-04-10 04:30:00,550.4061,0.0625,168.2121
2017-04-10 04:40:00,550.4052,0.0656,168.2061
2017-04-10 04:50:00,550.4055,0.0635,168.1981
2017-04-10 05:00:00,550.4088,0.0605,168.2041
2017-04-10 05:10:00,550.4084,0.0595,168.2061
2017-04-10 05:20:00,550.4104,0.0611,168.2141
2017-04-10 05:30:00,550.4093,0.064,168.2101
2017-04-10 05:40:00,550.4074,0.0603,168.2061
2017-04-10 05:50:00,550.4095,0.0638,168.2041
2017-04-10 06:00:00,550.408,0.0633,168.2101
2017-04-10 06:10:00,550.4111,0.0632,168.2081
2017-04-10 06:20:00,550.4097,0.0607,168.2111
2017-04-10 06:30:00,550.4057,0.0611,168.2141
2017-04-10 06:40:00,550.4099,0.0635,168.2091
2017-04-10 06:50:00,550.4045,0.0629,168.2111
2017-04-10 07:00:00,550.3994,0.065,168.2141
2017-04-10 07:10:00,550.3984,0.0623,168.2151
2017-04-10 07:20:00,550.399,0.0601,168.2101
2017-04-10 07:30:00,550.3993,0.058,168.2141
2017-04-10 07:40:00,550.3935,0.0612,168.2181
2017-04-10 07:50:00,550.4031,0.0582,168.2151
2017-04-10 08:00:00,550.4063,0.0622,168.2051
2017-04-10 08:10:00,550.4039,0.0646,168.2001
2017-04-10 08:20:00,550.398,0.0645,168.2221
2017-04-10 08:30:00,550.4018,0.0633,168.2181
2017-04-10 08:40:00,550.3942,0.0603,168.2151
2017-04-10 08:50:00,550.3884,0.0582,168.2031
2017-04-10 09:00:00,550.3969,0.0597,168.2031
2017-04-10 09:10:00,550.3966,0.0653,168.2051
2017-04-10 09:20:00,550.394,0.072,168.2161
2017-04-10 09:30:00,550.3946,0.0655,168.2191
2017-04-10 09:40:00,550.3867,0.0605,168.2221
2017-04-10 09:50:00,550.391,0.0568,168.2231
2017-04-10 10:00:00,550.3939,0.0592,168.2281
2017-04-10 10:10:00,550.3965,0.059,168.2191
2017-04-10 10:20:00,550.3996,0.0583,168.2281
2017-04-10 10:30:00,550.395,0.0585,168.2291
2017-04-10 10:40:00,550.3895,0.055,168.2271
2017-04-10 10:50:00,550.3929,0.0569,168.2201
2017-04-10 11:00:00,550.3936,0.054,168.2251
2017-04-10 11:10:00,550.3958,0.0557,168.2221
2017-04-10 11:20:00,550.3953,0.0563,168.2131
2017-04-10 11:30:00,550.3924,0.0522,168.2011
2017-04-10 11:40:00,550.3919,0.0574,168.2111
2017-04-10 11:50:00,550.3954,0.0472,168.2101
2017-04-10 12:00:00,550.401,0.0459,168.2191
2017-04-10 12:10:00,550.4007,0.0584,168.2051
2017-04-10 12:20:00,550.4019,0.0591,168.2171
2017-04-10 12:30:00,550.3988,0.0637,168.2101
2017-04-10 12:40:00,550.4002,0.0612,168.2131
2017-04-10 12:50:00,550.4049,0.0575,168.2091
2017-04-10 13:00:00,550.4012,0.0596,168.2121
2017-04-10 13:10:00,550.3978,0.0594,168.2111
2017-04-10 13:20:00,550.3976,0.0575,168.1931
2017-04-10 13:30:00,550.3926,0.067,168.2061
2017-04-10 13:40:00,550.3978,0.0597,168.1951
2017-04-10 13:50:00,550.4034,0.0649,168.2311
2017-04-10 14:00:00,550.3988,0.0668,168.2181
2017-04-10 14:10:00,550.3971,0.0786,168.2061
2017-04-10 14:20:00,550.3923,0.0672,168.2021
2017-04-10 14:30:00,550.4012,0.0662,168.2031
2017-04-10 14:40:00,550.3957,0.0662,168.2051
2017-04-10 14:50:00,550.3894,0.0837,168.2311
2017-04-10 15:00:00,550.3929,0.07,168.2641
2017-04-10 15:10:00,550.4369,0.0404,168.2341
2017-04-10 15:20:00,550.3926,0.0734,168.2381
2017-04-10 15:30:00,550.396,0.0669,168.2371
2017-04-10 15:40:00,550.4073,0.0627,168.2091
2017-04-10 15:50:00,550.4069,0.0567,168.2121
2017-04-10 16:00:00,550.412,0.0618,168.2521
2017-04-10 16:10:00,550.4078,0.0578,168.2211
2017-04-10 16:20:00,550.4017,0.0633,168.1941
2017-04-10 16:30:00,550.4049,0.0565,168.2161
2017-04-10 16:40:00,550.4095,0.0648,168.2261
2017-04-10 16:50:00,550.4074,0.066,168.2271
2017-04-10 17:00:00,550.4058,0.0596,168.2161
2017-04-10 17:10:00,550.4112,0.0631,168.2231
2017-04-10 17:20:00,550.4104,0.0612,168.2261
2017-04-10 17:30:00,550.4094,0.0666,168.2271
2017-04-10 17:40:00,550.4066,0.0646,168.2191
2017-04-10 17:50:00,550.4101,0.0634,168.2131
2017-04-10 18:00:00,550.4088,0.0634,168.2211
2017-04-10 18:10:00,550.415,0.0611,168.2241
2017-04-10 18:20:00,550.4186,0.0609,168.2281
2017-04-10 18:30:00,550.4146,0.0621,168.2271
2017-04-10 18:40:00,550.4115,0.0636,168.2241
2017-04-10 18:50:00,550.4127,0.0631,168.2191
2017-04-10 19:00:00,550.4154,0.0602,168.2161
2017-04-10 19:10:00,550.4129,0.0638,168.2231
2017-04-10 19:20:00,550.4145,0.0626,168.2171
2017-04-10 19:30:00,550.414,0.0623,168.2131
2017-04-10 19:40:00,550.4134,0.0623,168.2271
2017-04-10 19:50:00,550.4121,0.0605,168.2171
2017-04-10 20:00:00,550.4115,0.0639,168.2151
2017-04-10 20:10:00,550.4151,0.0605,168.2101
2017-04-10 20:20:00,550.4141,0.0622,168.2121
2017-04-10 20:30:00,550.413,0.0628,168.2181
2017-04-10 20:40:00,550.418,0.0575,168.2171
2017-04-10 20:50:00,550.4204,0.0574,168.2071
2017-04-10 21:00:00,550.4193,0.063,168.2161
2017-04-10 21:10:00,550.4207,0.0616,168.2101
2017-04-10 21:20:00,550.4199,0.0607,168.2081
2017-04-10 21:30:00,550.4187,0.0591,168.2081
2017-04-10 21:40:00,550.4198,0.0613,168.2061
2017-04-10 21:50:00,550.4204,0.0616,168.2041
2017-04-10 22:00:00,550.4187,0.0623,168.2071
2017-04-10 22:10:00,550.4182,0.0639,168.2101
2017-04-10 22:20:00,550.4189,0.0616,168.2191
2017-04-10 22:30:00,550.4192,0.0615,168.2181
2017-04-10 22:40:00,550.4159,0.0628,168.2171
2017-04-10 22:50:00,550.4207,0.0657,168.2181
2017-04-10 23:00:00,550.4176,0.0634,168.2151
2017-04-10 23:10:00,550.4203,0.0629,168.2191
2017-04-10 23:20:00,550.4168,0.0616,168.2211
2017-04-10 23:30:00,550.4159,0.0609,168.2151
2017-04-10 23:40:00,550.4166,0.0606,168.2181
2017-04-10 23:50:00,550.4161,0.0583,168.2141
2017-04-11 00:00:00,550.4166,0.0601,168.2231
2017-04-11 00:10:00,550.4138,0.0618,168.2211
2017-04-11 00:20:00,550.4144,0.0584,168.2191
2017-04-11 00:30:00,550.4132,0.0591,168.2151
2017-04-11 00:40:00,550.418,0.0616,168.2091
2017-04-11 00:50:00,550.4173,0.0622,168.2141
2017-04-11 01:00:00,550.414,0.0632,168.2161
2017-04-11 01:10:00,550.4116,0.0636,168.2131
2017-04-11 01:20:00,550.4127,0.0658,168.2151
2017-04-11 01:30:00,550.4141,0.0631,168.2151
2017-04-11 01:40:00,550.4133,0.0592,168.2171
2017-04-11 01:50:00,550.4156,0.0625,168.2161
2017-04-11 02:00:00,550.4155,0.0615,168.2161
2017-04-11 02:10:00,550.4134,0.063,168.2191
2017-04-11 02:20:00,550.4118,0.0629,168.2191
2017-04-11 02:30:00,550.4104,0.0647,168.2141
2017-04-11 02:40:00,550.4113,0.0614,168.2121
2017-04-11 02:50:00,550.412,0.0585,168.2091
2017-04-11 03:00:00,550.414,0.0613,168.2111
2017-04-11 03:10:00,550.4142,0.0612,168.2111
2017-04-11 03:20:00,550.413,0.0627,168.2081
2017-04-11 03:30:00,550.4154,0.0607,168.2101
2017-04-11 03:40:00,550.4106,0.0598,168.2141
2017-04-11 03:50:00,550.4095,0.0629,168.2121
2017-04-11 04:00:00,550.4109,0.0619,168.2131
2017-04-11 04:10:00,550.4113,0.0597,168.2101
2017-04-11 04:20:00,550.4087,0.0608,168.2221
2017-04-11 04:30:00,550.4088,0.06,168.2111
2017-04-11 04:40:00,550.4061,0.0621,168.2091
2017-04-11 04:50:00,550.41,0.0648,168.2091
2017-04-11 05:00:00,550.4093,0.0606,168.2121
2017-04-11 05:10:00,550.4124,0.059,168.2121
2017-04-11 05:20:00,550.4107,0.0606,168.2171
2017-04-11 05:30:00,550.4093,0.0621,168.2141
2017-04-11 05:40:00,550.4087,0.0623,168.2121
2017-04-11 05:50:00,550.4105,0.064,168.2111
2017-04-11 06:00:00,550.4088,0.0593,168.2081
2017-04-11 06:10:00,550.4144,0.0609,168.2071
2017-04-11 06:20:00,550.413,0.0579,168.2141
2017-04-11 06:30:00,550.4092,0.0626,168.2091
2017-04-11 06:40:00,550.4033,0.064,168.2081
2017-04-11 06:50:00,550.4,0.0642,168.2111
2017-04-11 07:00:00,550.3987,0.0636,168.2141
2017-04-11 07:10:00,550.4004,0.0626,168.2151
2017-04-11 07:20:00,550.3973,0.0652,168.2101
2017-04-11 07:30:00,550.3959,0.0649,168.2101
2017-04-11 07:40:00,550.3962,0.0635,168.2111
2017-04-11 07:50:00,550.398,0.0621,168.2131
2017-04-11 08:00:00,550.3984,0.0607,168.2131
2017-04-11 08:10:00,550.3969,0.0584,168.2141
2017-04-11 08:20:00,550.3974,0.0628,168.2141
2017-04-11 08:30:00,550.3958,0.0632,168.2141
2017-04-11 08:40:00,550.3987,0.0548,168.2161
2017-04-11 08:50:00,550.4017,0.0514,168.2181
2017-04-11 09:00:00,550.3998,0.0535,168.2161
2017-04-11 09:10:00,550.4022,0.0594,168.2081
2017-04-11 09:20:00,550.3957,0.0578,168.2191
2017-04-11 09:30:00,550.3891,0.0606,168.2231
2017-04-11 09:40:00,550.3878,0.0577,168.2231
2017-04-11 09:50:00,550.3989,0.0553,168.2221
2017-04-11 10:00:00,550.3984,0.0569,168.2221
2017-04-11 10:10:00,550.3987,0.0583,168.2281
2017-04-11 10:20:00,550.403,0.0506,168.2301
2017-04-11 10:30:00,550.3963,0.0538,168.2311
2017-04-11 10:40:00,550.4008,0.0559,168.2201
2017-04-11 10:50:00,550.4102,0.0556,168.2231
2017-04-11 11:00:00,550.4202,0.0565,168.2031
2017-04-11 11:10:00,550.4224,0.0534,168.2091
2017-04-11 11:20:00,550.4144,0.053,168.2171
2017-04-11 11:30:00,550.4073,0.0525,168.2261
2017-04-11 11:40:00,550.3951,0.0535,168.2091
2017-04-11 11:50:00,550.4017,0.0524,168.2251
2017-04-11 12:00:00,550.3989,0.0521,168.2201
2017-04-11 12:10:00,550.4062,0.0615,168.2101
2017-04-11 12:20:00,550.4079,0.051,168.2161
2017-04-11 12:30:00,550.4058,0.0528,168.2271
2017-04-11 12:40:00,550.3929,0.0583,168.2151
2017-04-11 12:50:00,550.3966,0.0613,168.2361
2017-04-11 13:00:00,550.3982,0.0538,168.2311
2017-04-11 13:10:00,550.4087,0.0515,168.2081
2017-04-11 13:20:00,550.4014,0.0536,168.2441
2017-04-11 13:30:00,550.4044,0.0474,168.2311
2017-04-11 13:40:00,550.398,0.0599,168.2451
2017-04-11 13:50:00,550.401,0.0536,168.2311
2017-04-11 14:00:00,550.4011,0.0522,168.2261
2017-04-11 14:10:00,550.3977,0.0365,168.2381
2017-04-11 14:20:00,550.3874,0.0574,168.2451
2017-04-11 14:30:00,550.3913,0.0595,168.2401
2017-04-11 14:40:00,550.3978,0.0877,168.2711
2017-04-11 14:50:00,550.3897,0.0623,168.2461
2017-04-11 15:00:00,550.3842,0.0888,168.2221
2017-04-11 15:10:00,550.4191,0.0531,168.2301
2017-04-11 15:20:00,550.4176,0.0464,168.2401
2017-04-11 15:30:00,550.3995,0.056,168.2211
2017-04-11 15:40:00,550.3955,0.0564,168.2281
2017-04-11 15:50:00,550.4014,0.0531,168.2101
2017-04-11 16:00:00,550.4129,0.063,168.2011
2017-04-11 16:10:00,550.4227,0.0542,168.2071
2017-04-11 16:20:00,550.4123,0.0488,168.2381
2017-04-11 16:30:00,550.4099,0.0368,168.1991
2017-04-11 16:40:00,550.4131,0.0643,168.2121
2017-04-11 16:50:00,550.4138,0.0548,168.2101
2017-04-11 17:00:00,550.4135,0.0505,168.2021
2017-04-11 17:10:00,550.4057,0.047,168.1961
2017-04-11 17:20:00,550.4021,0.05,168.2181
2017-04-11 17:30:00,550.4042,0.0516,168.2201
2017-04-11 17:40:00,550.4155,0.0595,168.2351
2017-04-11 17:50:00,550.4142,0.0573,168.2551
2017-04-11 18:00:00,550.4156,0.0602,168.2441
2017-04-11 18:10:00,550.4325,0.0496,168.2191
2017-04-11 18:20:00,550.4199,0.0601,168.2271
2017-04-11 18:30:00,550.4156,0.0608,168.2321
2017-04-11 18:40:00,550.4177,0.0577,168.2171
2017-04-11 18:50:00,550.4178,0.0597,168.2111
2017-04-11 19:00:00,550.4166,0.059,168.2151
2017-04-11 19:10:00,550.4218,0.0585,168.2141
2017-04-11 19:20:00,550.4175,0.0586,168.2151
2017-04-11 19:30:00,550.417,0.0594,168.2161
2017-04-11 19:40:00,550.4168,0.0609,168.2301
2017-04-11 19:50:00,550.4158,0.0614,168.2191
2017-04-11 20:00:00,550.4151,0.06,168.2151
2017-04-11 20:10:00,550.4186,0.062,168.2091
2017-04-11 20:20:00,550.4217,0.0584,168.2131
2017-04-11 20:30:00,550.4215,0.0607,168.2121
2017-04-11 20:40:00,550.4204,0.0592,168.2121
2017-04-11 20:50:00,550.4233,0.0587,168.2081
2017-04-11 21:00:00,550.4236,0.0625,168.2091
2017-04-11 21:10:00,550.4229,0.0584,168.2161
2017-04-11 21:20:00,550.4239,0.0605,168.2071
2017-04-11 21:30:00,550.4222,0.0585,168.2031
2017-04-11 21:40:00,550.4225,0.0602,168.2031
2017-04-11 21:50:00,550.4245,0.0612,168.2041
2017-04-11 22:00:00,550.424,0.0607,168.2061
2017-04-11 22:10:00,550.4236,0.0592,168.2161
2017-04-11 22:20:00,550.4233,0.0589,168.2161
2017-04-11 22:30:00,550.424,0.0617,168.2091
2017-04-11 22:40:00,550.4236,0.064,168.2111
2017-04-11 22:50:00,550.4248,0.0651,168.2121
2017-04-11 23:00:00,550.4188,0.0597,168.2091
2017-04-11 23:10:00,550.4231,0.0595,168.2181
2017-04-11 23:20:00,550.4202,0.0592,168.2181
2017-04-11 23:30:00,550.4219,0.0589,168.2131
2017-04-11 23:40:00,550.4207,0.059,168.2081
2017-04-11 23:50:00,550.4199,0.0566,168.2121
2017-04-12 00:00:00,550.4191,0.0589,168.2211
2017-04-12 00:10:00,550.4194,0.0593,168.2201
2017-04-12 00:20:00,550.4196,0.0581,168.2191
2017-04-12 00:30:00,550.4215,0.0608,168.2161
2017-04-12 00:40:00,550.4221,0.0607,168.2061
2017-04-12 00:50:00,550.4201,0.0589,168.2171
2017-04-12 01:00:00,550.4155,0.0601,168.2161
2017-04-12 01:10:00,550.4149,0.0625,168.2111
2017-04-12 01:20:00,550.4182,0.0608,168.2141
2017-04-12 01:30:00,550.4187,0.0596,168.2131
2017-04-12 01:40:00,550.4215,0.0579,168.2181
2017-04-12 01:50:00,550.4212,0.0582,168.2161
2017-04-12 02:00:00,550.4205,0.0595,168.2201
2017-04-12 02:10:00,550.4181,0.0601,168.2201
2017-04-12 02:20:00,550.4181,0.0614,168.2201
2017-04-12 02:30:00,550.4152,0.063,168.2191
2017-04-12 02:40:00,550.4167,0.0569,168.2121
2017-04-12 02:50:00,550.4175,0.0586,168.2131
2017-04-12 03:00:00,550.4183,0.0577,168.2121
2017-04-12 03:10:00,550.4174,0.059,168.2121
2017-04-12 03:20:00,550.4194,0.0588,168.2111
2017-04-12 03:30:00,550.4174,0.0591,168.2091
2017-04-12 03:40:00,550.4152,0.0585,168.2131
2017-04-12 03:50:00,550.4137,0.0628,168.2181
2017-04-12 04:00:00,550.4167,0.0587,168.2121
2017-04-12 04:10:00,550.4142,0.0587,168.2121
2017-04-12 04:20:00,550.4104,0.0574,168.2211
2017-04-12 04:30:00,550.4081,0.0591,168.2131
2017-04-12 04:40:00,550.4101,0.0584,168.2061
2017-04-12 04:50:00,550.4141,0.0597,168.2101
2017-04-12 05:00:00,550.4155,0.0565,168.2151
2017-04-12 05:10:00,550.4147,0.0591,168.2181
2017-04-12 05:20:00,550.4131,0.0579,168.2161
2017-04-12 05:30:00,550.411,0.0571,168.2091
2017-04-12 05:40:00,550.4125,0.0583,168.2101
2017-04-12 05:50:00,550.4118,0.0608,168.2131
2017-04-12 06:00:00,550.4132,0.0588,168.2161
2017-04-12 06:10:00,550.4163,0.0583,168.2151
2017-04-12 06:20:00,550.4157,0.0568,168.2111
2017-04-12 06:30:00,550.414,0.0601,168.2071
2017-04-12 06:40:00,550.4109,0.0607,168.2101
2017-04-12 06:50:00,550.4082,0.0595,168.2141
2017-04-12 07:00:00,550.4039,0.0582,168.2141
2017-04-12 07:10:00,550.4038,0.0607,168.2111
2017-04-12 07:20:00,550.402,0.0633,168.2071
2017-04-12 07:30:00,550.4001,0.0624,168.2101
2017-04-12 07:40:00,550.4015,0.0624,168.2131
2017-04-12 07:50:00,550.4027,0.061,168.2131
2017-04-12 08:00:00,550.403,0.0595,168.2091
2017-04-12 08:10:00,550.4028,0.0605,168.2141
2017-04-12 08:20:00,550.3986,0.0614,168.2101
2017-04-12 08:30:00,550.4002,0.0612,168.2121
2017-04-12 08:40:00,550.4009,0.0608,168.2101
2017-04-12 08:50:00,550.4024,0.0564,168.2061
2017-04-12 09:00:00,550.4075,0.0505,168.2101
2017-04-12 09:10:00,550.4096,0.0533,168.2161
2017-04-12 09:20:00,550.4066,0.0539,168.2271
2017-04-12 09:30:00,550.406,0.0492,168.2011
2017-04-12 09:40:00,550.4031,0.0541,168.2161
2017-04-12 09:50:00,550.4017,0.0562,168.2211
2017-04-12 10:00:00,550.4114,0.0562,168.2111
2017-04-12 10:10:00,550.4167,0.0533,168.2201
2017-04-12 10:20:00,550.413,0.0495,168.2221
